"DateTime","Embodied cognition[en]","Cognitive science[en]","Mind[en]","Cognition[en]"
"2016-07-17 00:00:00",120,381,299,597
"2016-07-18 00:00:00",151,473,354,862
"2016-07-19 00:00:00",173,519,373,854
"2016-07-20 00:00:00",196,519,392,872
"2016-07-21 00:00:00",164,474,406,907
"2016-07-22 00:00:00",138,406,342,783
"2016-07-23 00:00:00",107,365,292,607
"2016-07-24 00:00:00",120,379,303,675
"2016-07-25 00:00:00",169,468,336,844
"2016-07-26 00:00:00",169,637,408,885
"2016-07-27 00:00:00",181,483,416,875
"2016-07-28 00:00:00",156,505,541,874
"2016-07-29 00:00:00",170,451,331,767
"2016-07-30 00:00:00",105,3883,314,594
"2016-07-31 00:00:00",128,370,336,616
"2016-08-01 00:00:00",195,535,376,919
"2016-08-02 00:00:00",184,507,487,872
"2016-08-03 00:00:00",177,475,472,886
"2016-08-04 00:00:00",153,566,374,826
"2016-08-05 00:00:00",151,451,435,721
"2016-08-06 00:00:00",116,407,493,597
"2016-08-07 00:00:00",129,396,350,616
"2016-08-08 00:00:00",186,553,407,852
"2016-08-09 00:00:00",157,477,606,905
"2016-08-10 00:00:00",161,491,568,904
"2016-08-11 00:00:00",139,508,523,924
"2016-08-12 00:00:00",142,395,421,755
"2016-08-13 00:00:00",113,387,422,549
"2016-08-14 00:00:00",124,420,275,675
"2016-08-15 00:00:00",151,461,334,880
"2016-08-16 00:00:00",169,517,340,918
"2016-08-17 00:00:00",135,503,332,937
"2016-08-18 00:00:00",139,506,365,893
"2016-08-19 00:00:00",159,436,527,831
"2016-08-20 00:00:00",116,387,416,537
"2016-08-21 00:00:00",131,439,290,680
"2016-08-22 00:00:00",181,535,400,987
"2016-08-23 00:00:00",198,627,463,1034
"2016-08-24 00:00:00",176,628,402,1109
"2016-08-25 00:00:00",215,624,436,1104
"2016-08-26 00:00:00",139,569,351,1003
"2016-08-27 00:00:00",130,412,314,683
"2016-08-28 00:00:00",143,523,368,782
"2016-08-29 00:00:00",239,585,430,1105
"2016-08-30 00:00:00",181,649,443,1204
"2016-08-31 00:00:00",197,652,481,1251
"2016-09-01 00:00:00",191,579,419,1156
"2016-09-02 00:00:00",161,542,424,935
"2016-09-03 00:00:00",146,416,312,702
"2016-09-04 00:00:00",134,443,290,785
"2016-09-05 00:00:00",180,604,459,998
"2016-09-06 00:00:00",214,646,465,1171
"2016-09-07 00:00:00",214,663,500,1326
"2016-09-08 00:00:00",296,631,706,1257
"2016-09-09 00:00:00",228,573,394,1125
"2016-09-10 00:00:00",167,377,331,768
"2016-09-11 00:00:00",185,492,336,932
"2016-09-12 00:00:00",244,617,419,1282
"2016-09-13 00:00:00",256,631,472,1271
"2016-09-14 00:00:00",277,569,536,1286
"2016-09-15 00:00:00",254,630,665,1305
"2016-09-16 00:00:00",218,554,576,1106
"2016-09-17 00:00:00",164,375,493,710
"2016-09-18 00:00:00",193,478,358,883
"2016-09-19 00:00:00",257,647,491,1300
"2016-09-20 00:00:00",234,591,687,1316
"2016-09-21 00:00:00",232,636,412,1329
"2016-09-22 00:00:00",289,629,548,1270
"2016-09-23 00:00:00",231,563,490,1148
"2016-09-24 00:00:00",175,443,517,816
"2016-09-25 00:00:00",199,500,372,941
"2016-09-26 00:00:00",269,637,462,1343
"2016-09-27 00:00:00",298,651,529,1394
"2016-09-28 00:00:00",272,583,609,1379
"2016-09-29 00:00:00",270,578,463,1220
"2016-09-30 00:00:00",252,548,424,1041
"2016-10-01 00:00:00",182,479,413,838
"2016-10-02 00:00:00",226,571,324,896
"2016-10-03 00:00:00",317,649,442,1282
"2016-10-04 00:00:00",336,632,457,1374
"2016-10-05 00:00:00",350,632,414,1249
"2016-10-06 00:00:00",371,571,443,1229
"2016-10-07 00:00:00",232,562,420,1054
"2016-10-08 00:00:00",188,445,360,665
"2016-10-09 00:00:00",190,567,357,850
"2016-10-10 00:00:00",300,611,528,1283
"2016-10-11 00:00:00",288,649,581,1174
"2016-10-12 00:00:00",290,627,436,1132
"2016-10-13 00:00:00",278,623,448,1121
"2016-10-14 00:00:00",240,592,547,978
"2016-10-15 00:00:00",199,463,624,717
"2016-10-16 00:00:00",278,555,387,905
"2016-10-17 00:00:00",333,788,404,1308
"2016-10-18 00:00:00",336,675,547,1387
"2016-10-19 00:00:00",325,679,453,1252
"2016-10-20 00:00:00",293,674,481,1191
"2016-10-21 00:00:00",217,596,478,1132
"2016-10-22 00:00:00",180,455,340,757
"2016-10-23 00:00:00",220,503,377,918
"2016-10-24 00:00:00",318,678,516,1245
"2016-10-25 00:00:00",343,676,408,1278
"2016-10-26 00:00:00",361,666,492,1294
"2016-10-27 00:00:00",312,698,491,1260
"2016-10-28 00:00:00",272,573,400,1037
"2016-10-29 00:00:00",191,491,287,681
"2016-10-30 00:00:00",224,478,333,883
"2016-10-31 00:00:00",381,707,427,1235
"2016-11-01 00:00:00",326,646,427,1155
"2016-11-02 00:00:00",314,683,467,1197
"2016-11-03 00:00:00",289,630,427,1159
"2016-11-04 00:00:00",290,573,437,1041
"2016-11-05 00:00:00",229,536,369,898
"2016-11-06 00:00:00",252,550,402,1036
"2016-11-07 00:00:00",357,746,487,1245
"2016-11-08 00:00:00",315,694,432,1250
"2016-11-09 00:00:00",268,534,419,1139
"2016-11-10 00:00:00",329,643,357,1104
"2016-11-11 00:00:00",214,535,363,982
"2016-11-12 00:00:00",210,514,754,811
"2016-11-13 00:00:00",250,603,396,903
"2016-11-14 00:00:00",345,811,600,1183
"2016-11-15 00:00:00",343,852,494,1224
"2016-11-16 00:00:00",325,747,492,1234
"2016-11-17 00:00:00",329,717,478,1094
"2016-11-18 00:00:00",287,619,467,969
"2016-11-19 00:00:00",214,548,336,689
"2016-11-20 00:00:00",183,540,382,826
"2016-11-21 00:00:00",286,704,508,1145
"2016-11-22 00:00:00",287,653,465,1058
"2016-11-23 00:00:00",286,640,463,949
"2016-11-24 00:00:00",260,608,406,838
"2016-11-25 00:00:00",236,660,446,805
"2016-11-26 00:00:00",168,679,381,691
"2016-11-27 00:00:00",217,653,406,776
"2016-11-28 00:00:00",317,793,470,1146
"2016-11-29 00:00:00",364,743,509,1142
"2016-11-30 00:00:00",365,759,505,1155
"2016-12-01 00:00:00",343,678,484,1054
"2016-12-02 00:00:00",299,607,477,895
"2016-12-03 00:00:00",192,458,344,679
"2016-12-04 00:00:00",302,549,526,852
"2016-12-05 00:00:00",394,682,583,1172
"2016-12-06 00:00:00",361,781,465,1089
"2016-12-07 00:00:00",380,722,516,1169
"2016-12-08 00:00:00",361,661,497,1125
"2016-12-09 00:00:00",297,562,464,936
"2016-12-10 00:00:00",235,516,585,741
"2016-12-11 00:00:00",228,542,361,849
"2016-12-12 00:00:00",333,682,406,1042
"2016-12-13 00:00:00",330,679,467,1079
"2016-12-14 00:00:00",340,667,485,1007
"2016-12-15 00:00:00",294,679,632,895
"2016-12-16 00:00:00",225,585,360,758
"2016-12-17 00:00:00",168,486,348,527
"2016-12-18 00:00:00",215,558,348,713
"2016-12-19 00:00:00",233,688,450,892
"2016-12-20 00:00:00",250,672,414,837
"2016-12-21 00:00:00",173,1205,327,781
"2016-12-22 00:00:00",194,771,339,681
"2016-12-23 00:00:00",134,443,465,561
"2016-12-24 00:00:00",116,373,275,411
"2016-12-25 00:00:00",133,350,329,422
"2016-12-26 00:00:00",116,456,278,508
"2016-12-27 00:00:00",137,498,397,542
"2016-12-28 00:00:00",165,527,322,598
"2016-12-29 00:00:00",181,590,402,651
"2016-12-30 00:00:00",156,502,328,567
"2016-12-31 00:00:00",132,435,282,466
"2017-01-01 00:00:00",85,407,333,451
"2017-01-02 00:00:00",248,638,407,735
"2017-01-03 00:00:00",314,624,427,794
"2017-01-04 00:00:00",253,714,413,831
"2017-01-05 00:00:00",254,615,430,906
"2017-01-06 00:00:00",217,584,395,851
"2017-01-07 00:00:00",174,504,335,622
"2017-01-08 00:00:00",239,541,359,672
"2017-01-09 00:00:00",251,623,439,953
"2017-01-10 00:00:00",292,679,457,927
"2017-01-11 00:00:00",257,657,464,956
"2017-01-12 00:00:00",261,734,413,986
"2017-01-13 00:00:00",213,637,361,873
"2017-01-14 00:00:00",176,459,310,662
"2017-01-15 00:00:00",210,562,402,753
"2017-01-16 00:00:00",242,658,456,957
"2017-01-17 00:00:00",311,739,521,1015
"2017-01-18 00:00:00",246,736,649,980
"2017-01-19 00:00:00",243,742,415,967
"2017-01-20 00:00:00",183,582,409,840
"2017-01-21 00:00:00",163,463,339,704
"2017-01-22 00:00:00",178,539,454,774
"2017-01-23 00:00:00",285,714,458,1012
"2017-01-24 00:00:00",291,703,477,1049
"2017-01-25 00:00:00",284,760,591,1083
"2017-01-26 00:00:00",228,667,620,944
"2017-01-27 00:00:00",230,557,481,828
"2017-01-28 00:00:00",174,440,613,634
"2017-01-29 00:00:00",186,490,371,690
"2017-01-30 00:00:00",316,661,437,1004
"2017-01-31 00:00:00",253,659,525,924
"2017-02-01 00:00:00",265,690,459,971
"2017-02-02 00:00:00",249,647,504,914
"2017-02-03 00:00:00",199,612,464,831
"2017-02-04 00:00:00",155,427,347,611
"2017-02-05 00:00:00",209,550,418,708
"2017-02-06 00:00:00",250,596,448,958
"2017-02-07 00:00:00",245,666,502,1044
"2017-02-08 00:00:00",260,704,546,1114
"2017-02-09 00:00:00",270,659,510,970
"2017-02-10 00:00:00",220,549,456,882
"2017-02-11 00:00:00",153,487,395,660
"2017-02-12 00:00:00",207,514,412,759
"2017-02-13 00:00:00",340,647,519,957
"2017-02-14 00:00:00",267,681,518,993
"2017-02-15 00:00:00",252,631,514,1067
"2017-02-16 00:00:00",261,595,522,1093
"2017-02-17 00:00:00",243,597,727,937
"2017-02-18 00:00:00",727,484,711,700
"2017-02-19 00:00:00",209,508,425,771
"2017-02-20 00:00:00",289,611,454,977
"2017-02-21 00:00:00",264,650,542,1024
"2017-02-22 00:00:00",262,674,487,1083
"2017-02-23 00:00:00",242,667,540,957
"2017-02-24 00:00:00",218,554,419,857
"2017-02-25 00:00:00",200,512,390,698
"2017-02-26 00:00:00",233,640,727,788
"2017-02-27 00:00:00",349,673,548,1035
"2017-02-28 00:00:00",262,677,478,984
"2017-03-01 00:00:00",299,596,492,1048
"2017-03-02 00:00:00",269,684,569,998
"2017-03-03 00:00:00",269,567,441,954
"2017-03-04 00:00:00",195,434,391,673
"2017-03-05 00:00:00",197,460,420,746
"2017-03-06 00:00:00",298,634,497,1009
"2017-03-07 00:00:00",311,689,526,1027
"2017-03-08 00:00:00",270,614,506,980
"2017-03-09 00:00:00",315,616,454,997
"2017-03-10 00:00:00",250,568,489,849
"2017-03-11 00:00:00",204,433,370,620
"2017-03-12 00:00:00",265,528,422,737
"2017-03-13 00:00:00",294,628,623,905
"2017-03-14 00:00:00",336,729,739,1032
"2017-03-15 00:00:00",339,638,553,973
"2017-03-16 00:00:00",284,673,810,923
"2017-03-17 00:00:00",291,564,703,797
"2017-03-18 00:00:00",193,458,565,609
"2017-03-19 00:00:00",219,568,415,694
"2017-03-20 00:00:00",326,624,537,976
"2017-03-21 00:00:00",330,586,707,1038
"2017-03-22 00:00:00",339,606,502,983
"2017-03-23 00:00:00",385,622,498,982
"2017-03-24 00:00:00",285,490,451,842
"2017-03-25 00:00:00",198,424,357,606
"2017-03-26 00:00:00",238,455,339,703
"2017-03-27 00:00:00",456,595,526,955
"2017-03-28 00:00:00",338,618,647,914
"2017-03-29 00:00:00",346,584,429,922
"2017-03-30 00:00:00",326,609,486,976
"2017-03-31 00:00:00",267,527,738,765
"2017-04-01 00:00:00",199,428,387,523
"2017-04-02 00:00:00",228,454,338,654
"2017-04-03 00:00:00",311,594,454,886
"2017-04-04 00:00:00",336,585,447,864
"2017-04-05 00:00:00",330,653,513,966
"2017-04-06 00:00:00",296,611,670,1000
"2017-04-07 00:00:00",257,555,408,823
"2017-04-08 00:00:00",204,379,338,596
"2017-04-09 00:00:00",213,522,540,701
"2017-04-10 00:00:00",295,686,465,898
"2017-04-11 00:00:00",280,589,421,884
"2017-04-12 00:00:00",263,567,403,874
"2017-04-13 00:00:00",227,537,421,860
"2017-04-14 00:00:00",219,466,407,642
"2017-04-15 00:00:00",153,384,263,514
"2017-04-16 00:00:00",178,427,312,661
"2017-04-17 00:00:00",297,559,425,818
"2017-04-18 00:00:00",319,741,414,1086
"2017-04-19 00:00:00",308,672,480,1042
"2017-04-20 00:00:00",287,626,461,879
"2017-04-21 00:00:00",238,538,426,832
"2017-04-22 00:00:00",176,418,327,634
"2017-04-23 00:00:00",222,408,401,680
"2017-04-24 00:00:00",290,585,452,1010
"2017-04-25 00:00:00",282,678,489,969
"2017-04-26 00:00:00",287,572,439,814
"2017-04-27 00:00:00",272,636,499,936
"2017-04-28 00:00:00",224,490,449,757
"2017-04-29 00:00:00",200,407,375,578
"2017-04-30 00:00:00",223,442,288,616
"2017-05-01 00:00:00",298,567,568,836
"2017-05-02 00:00:00",322,611,404,901
"2017-05-03 00:00:00",264,559,421,889
"2017-05-04 00:00:00",265,558,445,789
"2017-05-05 00:00:00",280,523,385,720
"2017-05-06 00:00:00",200,420,371,575
"2017-05-07 00:00:00",220,430,335,642
"2017-05-08 00:00:00",320,590,430,993
"2017-05-09 00:00:00",292,578,503,933
"2017-05-10 00:00:00",319,601,487,939
"2017-05-11 00:00:00",286,663,391,848
"2017-05-12 00:00:00",248,451,406,723
"2017-05-13 00:00:00",176,408,258,535
"2017-05-14 00:00:00",191,471,323,611
"2017-05-15 00:00:00",255,592,415,853
"2017-05-16 00:00:00",231,533,445,831
"2017-05-17 00:00:00",250,564,405,822
"2017-05-18 00:00:00",231,541,392,740
"2017-05-19 00:00:00",247,515,384,679
"2017-05-20 00:00:00",170,396,306,481
"2017-05-21 00:00:00",179,470,260,592
"2017-05-22 00:00:00",278,553,435,803
"2017-05-23 00:00:00",276,571,402,843
"2017-05-24 00:00:00",263,543,441,774
"2017-05-25 00:00:00",270,530,419,752
"2017-05-26 00:00:00",218,406,346,658
"2017-05-27 00:00:00",144,371,290,528
"2017-05-28 00:00:00",201,376,296,543
"2017-05-29 00:00:00",225,529,342,741
"2017-05-30 00:00:00",292,576,368,762
"2017-05-31 00:00:00",260,697,431,814
"2017-06-01 00:00:00",240,576,395,702
"2017-06-02 00:00:00",210,413,366,633
"2017-06-03 00:00:00",195,366,338,476
"2017-06-04 00:00:00",184,331,671,514
"2017-06-05 00:00:00",209,555,351,703
"2017-06-06 00:00:00",251,544,401,744
"2017-06-07 00:00:00",276,548,401,789
"2017-06-08 00:00:00",216,464,372,709
"2017-06-09 00:00:00",140,486,336,609
"2017-06-10 00:00:00",157,351,279,454
"2017-06-11 00:00:00",190,345,272,528
"2017-06-12 00:00:00",243,488,367,723
"2017-06-13 00:00:00",261,536,384,876
"2017-06-14 00:00:00",231,534,422,703
"2017-06-15 00:00:00",192,512,401,701
"2017-06-16 00:00:00",167,445,346,616
"2017-06-17 00:00:00",144,321,261,474
"2017-06-18 00:00:00",186,351,259,523
"2017-06-19 00:00:00",185,565,725,762
"2017-06-20 00:00:00",218,597,1367,721
"2017-06-21 00:00:00",179,480,429,889
"2017-06-22 00:00:00",144,523,361,689
"2017-06-23 00:00:00",160,463,395,547
"2017-06-24 00:00:00",109,387,256,470
"2017-06-25 00:00:00",136,389,238,411
"2017-06-26 00:00:00",182,486,364,654
"2017-06-27 00:00:00",200,512,365,649
"2017-06-28 00:00:00",202,517,380,680
"2017-06-29 00:00:00",206,475,340,606
"2017-06-30 00:00:00",158,451,311,507
"2017-07-01 00:00:00",129,383,269,453
"2017-07-02 00:00:00",106,349,347,531
"2017-07-03 00:00:00",154,527,447,692
"2017-07-04 00:00:00",163,508,414,648
"2017-07-05 00:00:00",182,482,384,623
"2017-07-06 00:00:00",145,495,414,627
"2017-07-07 00:00:00",116,468,343,627
"2017-07-08 00:00:00",135,386,349,499
"2017-07-09 00:00:00",127,398,320,506
"2017-07-10 00:00:00",174,520,637,917
"2017-07-11 00:00:00",166,539,420,637
"2017-07-12 00:00:00",188,511,511,776
"2017-07-13 00:00:00",201,507,475,801
"2017-07-14 00:00:00",154,447,318,595
"2017-07-15 00:00:00",164,418,272,485
"2017-07-16 00:00:00",131,410,337,448
"2017-07-17 00:00:00",187,529,384,647
"2017-07-18 00:00:00",213,486,409,672
"2017-07-19 00:00:00",211,529,388,701
"2017-07-20 00:00:00",167,498,369,669
"2017-07-21 00:00:00",168,432,362,599
"2017-07-22 00:00:00",115,361,290,459
"2017-07-23 00:00:00",135,380,315,515
"2017-07-24 00:00:00",141,448,364,610
"2017-07-25 00:00:00",174,478,399,643
"2017-07-26 00:00:00",182,557,414,801
"2017-07-27 00:00:00",140,442,348,604
"2017-07-28 00:00:00",166,454,421,579
"2017-07-29 00:00:00",129,361,305,463
"2017-07-30 00:00:00",122,349,317,517
"2017-07-31 00:00:00",169,439,410,657
"2017-08-01 00:00:00",161,488,370,673
"2017-08-02 00:00:00",172,470,374,703
"2017-08-03 00:00:00",171,518,349,692
"2017-08-04 00:00:00",147,484,436,667
"2017-08-05 00:00:00",155,362,347,453
"2017-08-06 00:00:00",132,381,345,483
"2017-08-07 00:00:00",197,495,446,727
"2017-08-08 00:00:00",178,449,443,694
"2017-08-09 00:00:00",177,493,394,701
"2017-08-10 00:00:00",177,492,468,745
"2017-08-11 00:00:00",127,404,334,558
"2017-08-12 00:00:00",103,362,287,460
"2017-08-13 00:00:00",126,380,297,474
"2017-08-14 00:00:00",162,495,300,657
"2017-08-15 00:00:00",164,468,369,673
"2017-08-16 00:00:00",218,468,401,748
"2017-08-17 00:00:00",232,483,345,648
"2017-08-18 00:00:00",179,490,400,621
"2017-08-19 00:00:00",137,359,308,580
"2017-08-20 00:00:00",147,371,297,475
"2017-08-21 00:00:00",169,479,393,637
"2017-08-22 00:00:00",169,530,382,625
"2017-08-23 00:00:00",169,529,366,659
"2017-08-24 00:00:00",150,567,454,669
"2017-08-25 00:00:00",142,436,340,569
"2017-08-26 00:00:00",99,317,248,427
"2017-08-27 00:00:00",141,398,273,466
"2017-08-28 00:00:00",180,498,388,671
"2017-08-29 00:00:00",184,501,370,728
"2017-08-30 00:00:00",182,527,416,742
"2017-08-31 00:00:00",184,538,322,698
"2017-09-01 00:00:00",163,469,338,592
"2017-09-02 00:00:00",124,383,335,466
"2017-09-03 00:00:00",130,377,290,511
"2017-09-04 00:00:00",201,543,337,652
"2017-09-05 00:00:00",195,581,378,741
"2017-09-06 00:00:00",217,573,391,787
"2017-09-07 00:00:00",259,557,352,721
"2017-09-08 00:00:00",176,496,353,624
"2017-09-09 00:00:00",111,423,291,521
"2017-09-10 00:00:00",162,498,296,547
"2017-09-11 00:00:00",226,581,387,750
"2017-09-12 00:00:00",211,519,383,781
"2017-09-13 00:00:00",184,558,435,854
"2017-09-14 00:00:00",227,563,382,856
"2017-09-15 00:00:00",181,507,381,757
"2017-09-16 00:00:00",177,392,312,577
"2017-09-17 00:00:00",179,425,309,628
"2017-09-18 00:00:00",215,588,427,939
"2017-09-19 00:00:00",213,585,420,923
"2017-09-20 00:00:00",234,587,412,857
"2017-09-21 00:00:00",188,504,387,836
"2017-09-22 00:00:00",169,5417,317,714
"2017-09-23 00:00:00",157,428,282,551
"2017-09-24 00:00:00",164,415,342,590
"2017-09-25 00:00:00",231,687,364,916
"2017-09-26 00:00:00",241,591,412,897
"2017-09-27 00:00:00",211,675,426,887
"2017-09-28 00:00:00",231,547,377,779
"2017-09-29 00:00:00",169,661,319,655
"2017-09-30 00:00:00",135,369,308,480
"2017-10-01 00:00:00",162,448,300,666
"2017-10-02 00:00:00",187,504,347,809
"2017-10-03 00:00:00",298,531,462,839
"2017-10-04 00:00:00",226,548,342,837
"2017-10-05 00:00:00",233,535,399,863
"2017-10-06 00:00:00",212,474,389,675
"2017-10-07 00:00:00",122,364,323,544
"2017-10-08 00:00:00",165,392,301,635
"2017-10-09 00:00:00",240,535,402,867
"2017-10-10 00:00:00",258,527,511,881
"2017-10-11 00:00:00",256,509,382,955
"2017-10-12 00:00:00",271,536,433,874
"2017-10-13 00:00:00",200,443,399,744
"2017-10-14 00:00:00",149,479,283,531
"2017-10-15 00:00:00",187,477,382,684
"2017-10-16 00:00:00",298,576,436,873
"2017-10-17 00:00:00",251,547,423,888
"2017-10-18 00:00:00",310,558,563,941
"2017-10-19 00:00:00",268,541,579,984
"2017-10-20 00:00:00",239,494,472,858
"2017-10-21 00:00:00",161,455,408,639
"2017-10-22 00:00:00",198,459,425,781
"2017-10-23 00:00:00",300,670,541,1115
"2017-10-24 00:00:00",234,552,595,1055
"2017-10-25 00:00:00",266,562,470,991
"2017-10-26 00:00:00",261,531,433,919
"2017-10-27 00:00:00",187,519,452,832
"2017-10-28 00:00:00",191,423,315,619
"2017-10-29 00:00:00",192,506,349,703
"2017-10-30 00:00:00",334,591,404,882
"2017-10-31 00:00:00",308,680,426,964
"2017-11-01 00:00:00",270,562,421,961
"2017-11-02 00:00:00",310,664,422,979
"2017-11-03 00:00:00",240,540,437,915
"2017-11-04 00:00:00",173,394,372,648
"2017-11-05 00:00:00",207,500,338,724
"2017-11-06 00:00:00",304,583,494,1039
"2017-11-07 00:00:00",313,661,468,1040
"2017-11-08 00:00:00",339,642,435,972
"2017-11-09 00:00:00",366,634,471,923
"2017-11-10 00:00:00",248,517,358,825
"2017-11-11 00:00:00",170,428,322,649
"2017-11-12 00:00:00",195,493,326,710
"2017-11-13 00:00:00",269,732,522,1099
"2017-11-14 00:00:00",341,698,412,1077
"2017-11-15 00:00:00",310,699,445,1049
"2017-11-16 00:00:00",313,635,430,1027
"2017-11-17 00:00:00",231,510,424,841
"2017-11-18 00:00:00",126,480,271,642
"2017-11-19 00:00:00",190,537,325,686
"2017-11-20 00:00:00",320,632,397,1015
"2017-11-21 00:00:00",267,645,422,983
"2017-11-22 00:00:00",260,588,426,920
"2017-11-23 00:00:00",232,522,373,793
"2017-11-24 00:00:00",206,482,355,713
"2017-11-25 00:00:00",186,492,414,676
"2017-11-26 00:00:00",214,520,387,712
"2017-11-27 00:00:00",301,686,501,987
"2017-11-28 00:00:00",290,822,484,1038
"2017-11-29 00:00:00",321,681,470,1022
"2017-11-30 00:00:00",283,673,544,951
"2017-12-01 00:00:00",257,566,338,793
"2017-12-02 00:00:00",190,532,298,628
"2017-12-03 00:00:00",214,655,374,804
"2017-12-04 00:00:00",316,660,429,936
"2017-12-05 00:00:00",321,873,414,925
"2017-12-06 00:00:00",317,567,469,918
"2017-12-07 00:00:00",293,634,450,862
"2017-12-08 00:00:00",295,633,416,838
"2017-12-09 00:00:00",226,464,271,630
"2017-12-10 00:00:00",220,462,348,680
"2017-12-11 00:00:00",303,647,439,954
"2017-12-12 00:00:00",311,541,379,920
"2017-12-13 00:00:00",309,547,376,856
"2017-12-14 00:00:00",284,557,342,845
"2017-12-15 00:00:00",211,514,311,674
"2017-12-16 00:00:00",176,418,270,530
"2017-12-17 00:00:00",185,446,304,581
"2017-12-18 00:00:00",252,557,358,781
"2017-12-19 00:00:00",214,583,342,728
"2017-12-20 00:00:00",179,532,342,690
"2017-12-21 00:00:00",197,449,277,622
"2017-12-22 00:00:00",109,397,283,515
"2017-12-23 00:00:00",108,330,196,571
"2017-12-24 00:00:00",94,292,218,404
"2017-12-25 00:00:00",84,350,224,410
"2017-12-26 00:00:00",136,406,271,462
"2017-12-27 00:00:00",154,398,272,573
"2017-12-28 00:00:00",166,467,318,578
"2017-12-29 00:00:00",148,430,263,525
"2017-12-30 00:00:00",154,444,281,479
"2017-12-31 00:00:00",105,391,265,412
"2018-01-01 00:00:00",85,334,249,449
"2018-01-02 00:00:00",174,506,313,721
"2018-01-03 00:00:00",201,560,317,694
"2018-01-04 00:00:00",208,573,350,785
"2018-01-05 00:00:00",174,512,318,717
"2018-01-06 00:00:00",191,496,326,560
"2018-01-07 00:00:00",210,450,313,560
"2018-01-08 00:00:00",227,560,393,794
"2018-01-09 00:00:00",238,620,386,838
"2018-01-10 00:00:00",260,611,369,889
"2018-01-11 00:00:00",268,631,386,884
"2018-01-12 00:00:00",186,590,334,815
"2018-01-13 00:00:00",158,415,301,599
"2018-01-14 00:00:00",192,536,320,651
"2018-01-15 00:00:00",247,539,377,786
"2018-01-16 00:00:00",257,548,356,1085
"2018-01-17 00:00:00",275,610,381,1298
"2018-01-18 00:00:00",243,607,382,986
"2018-01-19 00:00:00",181,464,380,818
"2018-01-20 00:00:00",142,396,246,620
"2018-01-21 00:00:00",163,462,278,693
"2018-01-22 00:00:00",214,562,392,943
"2018-01-23 00:00:00",280,581,369,928
"2018-01-24 00:00:00",254,542,380,942
